,sexe,preusuel,annais,dpt,nombre
2525451,2,INÈS,2017,19,5
2525452,2,INÈS,2017,20,3
2525453,2,INÈS,2017,21,22
2525454,2,INÈS,2017,22,21
2525455,2,INÈS,2017,24,9
2525456,2,INÈS,2017,25,25
2525457,2,INÈS,2017,26,9
2525458,2,INÈS,2017,27,14
2525459,2,INÈS,2017,28,7
2525460,2,INÈS,2017,29,30
2525461,2,INÈS,2017,30,31
2525462,2,INÈS,2017,31,23
2525463,2,INÈS,2017,32,3
2525464,2,INÈS,2017,33,66
2525465,2,INÈS,2017,34,56
2525466,2,INÈS,2017,35,71
2525467,2,INÈS,2017,37,32
2525468,2,INÈS,2017,38,20
2525469,2,INÈS,2017,39,8
2525470,2,INÈS,2017,40,8
2525471,2,INÈS,2017,41,7
2525472,2,INÈS,2017,42,26
2525473,2,INÈS,2017,43,4
2525474,2,INÈS,2017,44,95
2525475,2,INÈS,2017,45,34
2525476,2,INÈS,2017,46,3
2525477,2,INÈS,2017,47,9
2525478,2,INÈS,2017,49,44
2525479,2,INÈS,2017,50,15
2525480,2,INÈS,2017,51,28
2525481,2,INÈS,2017,52,6
2525482,2,INÈS,2017,53,13
2525483,2,INÈS,2017,54,19
2525484,2,INÈS,2017,55,7
2525485,2,INÈS,2017,56,35
2525486,2,INÈS,2017,57,27
2525487,2,INÈS,2017,58,4
2525488,2,INÈS,2017,59,127
2525489,2,INÈS,2017,60,13
2525490,2,INÈS,2017,61,11
2525491,2,INÈS,2017,62,50
2525492,2,INÈS,2017,63,28
2525493,2,INÈS,2017,64,27
2525494,2,INÈS,2017,65,10
2525495,2,INÈS,2017,66,15
2525496,2,INÈS,2017,67,30
2525497,2,INÈS,2017,68,22
2525498,2,INÈS,2017,69,82
2525499,2,INÈS,2017,70,3
2525500,2,INÈS,2017,71,16
2525501,2,INÈS,2017,72,16
2525502,2,INÈS,2017,73,9
2525503,2,INÈS,2017,74,23
2525504,2,INÈS,2017,75,164
2525505,2,INÈS,2017,76,76
2525506,2,INÈS,2017,77,27
2525507,2,INÈS,2017,78,59
2525508,2,INÈS,2017,79,8
2525509,2,INÈS,2017,80,27
2525510,2,INÈS,2017,81,10
2525511,2,INÈS,2017,82,10
2525512,2,INÈS,2017,83,13
2525513,2,INÈS,2017,84,26
2525514,2,INÈS,2017,85,25
2525515,2,INÈS,2017,86,11
2525516,2,INÈS,2017,87,17
2525517,2,INÈS,2017,88,5
2525518,2,INÈS,2017,89,13
2525519,2,INÈS,2017,90,6
2525520,2,INÈS,2017,91,47
2525521,2,INÈS,2017,92,93
2525522,2,INÈS,2017,93,57
2525523,2,INÈS,2017,94,47
2525524,2,INÈS,2017,95,47
2525525,2,INÈS,2017,971,3
2525526,2,INÈS,2017,972,10
2525527,2,INÈS,2017,974,51
2525695,2,INÉS,2017,31,3
2525696,2,INÉS,2017,44,5
2525697,2,INÉS,2017,59,7
2525698,2,INÉS,2017,62,5
2525699,2,INÉS,2017,75,4
2525700,2,INÉS,2017,80,6
2525701,2,INÉS,2017,93,3
2525702,2,INÉS,2017,94,5
2525737,2,INÊS,2017,94,3
2525738,2,INÊS,2017,95,3
2525747,2,IOANA,2017,75,5
2525748,2,IOANA,2017,93,3
2525749,2,IOANA,2017,94,3
2526083,2,IRENE,2017,31,3
2526497,2,IRINA,2017,06,3
2526498,2,IRINA,2017,31,4
2526499,2,IRINA,2017,38,3
2526500,2,IRINA,2017,42,4
2526501,2,IRINA,2017,51,5
2526502,2,IRINA,2017,54,3
2526503,2,IRINA,2017,59,8
2526504,2,IRINA,2017,60,3
2526505,2,IRINA,2017,63,3
2526506,2,IRINA,2017,69,4
2526507,2,IRINA,2017,75,6
2526508,2,IRINA,2017,77,3
2526509,2,IRINA,2017,92,3
2526510,2,IRINA,2017,93,4
2526511,2,IRINA,2017,94,5
2526512,2,IRINA,2017,974,7
2527624,2,IRIS,2017,01,5
2527625,2,IRIS,2017,02,6
2527626,2,IRIS,2017,05,3
2527627,2,IRIS,2017,06,19
2527628,2,IRIS,2017,07,4
2527629,2,IRIS,2017,10,6
2527630,2,IRIS,2017,11,6
2527631,2,IRIS,2017,12,3
2527632,2,IRIS,2017,13,28
2527633,2,IRIS,2017,14,19
2527634,2,IRIS,2017,16,3
2527635,2,IRIS,2017,17,7
2527636,2,IRIS,2017,19,4
2527637,2,IRIS,2017,21,5
2527638,2,IRIS,2017,22,9
2527639,2,IRIS,2017,24,3
2527640,2,IRIS,2017,25,11
2527641,2,IRIS,2017,26,7
2527642,2,IRIS,2017,27,4
2527643,2,IRIS,2017,28,6
2527644,2,IRIS,2017,29,17
2527645,2,IRIS,2017,30,5
2527646,2,IRIS,2017,31,37
2527647,2,IRIS,2017,33,33
2527648,2,IRIS,2017,34,25
2527649,2,IRIS,2017,35,22
2527650,2,IRIS,2017,37,5
2527651,2,IRIS,2017,38,14
2527652,2,IRIS,2017,39,5
2527653,2,IRIS,2017,40,3
2527654,2,IRIS,2017,41,3
2527655,2,IRIS,2017,42,13
2527656,2,IRIS,2017,44,34
2527657,2,IRIS,2017,45,8
2527658,2,IRIS,2017,47,6
2527659,2,IRIS,2017,49,14
2527660,2,IRIS,2017,50,8
2527661,2,IRIS,2017,51,20
2527662,2,IRIS,2017,53,8
2527663,2,IRIS,2017,54,14
2527664,2,IRIS,2017,56,11
2527665,2,IRIS,2017,57,9
2527666,2,IRIS,2017,59,55
2527667,2,IRIS,2017,60,12
2527668,2,IRIS,2017,61,4
2527669,2,IRIS,2017,62,19
2527670,2,IRIS,2017,63,15
2527671,2,IRIS,2017,64,16
2527672,2,IRIS,2017,65,3
2527673,2,IRIS,2017,66,5
2527674,2,IRIS,2017,67,15
2527675,2,IRIS,2017,68,11
2527676,2,IRIS,2017,69,34
2527677,2,IRIS,2017,71,7
2527678,2,IRIS,2017,72,13
2527679,2,IRIS,2017,73,3
2527680,2,IRIS,2017,74,19
2527681,2,IRIS,2017,75,115
2527682,2,IRIS,2017,76,21
2527683,2,IRIS,2017,77,19
2527684,2,IRIS,2017,78,22
2527685,2,IRIS,2017,79,7
2527686,2,IRIS,2017,80,8
2527687,2,IRIS,2017,81,5
2527688,2,IRIS,2017,83,6
2527689,2,IRIS,2017,84,9
2527690,2,IRIS,2017,85,8
2527691,2,IRIS,2017,86,6
2527692,2,IRIS,2017,88,4
2527693,2,IRIS,2017,89,7
2527694,2,IRIS,2017,90,5
2527695,2,IRIS,2017,91,17
2527696,2,IRIS,2017,92,49
2527697,2,IRIS,2017,93,20
2527698,2,IRIS,2017,94,29
2527699,2,IRIS,2017,95,19
2527700,2,IRIS,2017,971,3
2527701,2,IRIS,2017,972,12
2527702,2,IRIS,2017,974,16
2529362,2,IRYNA,2017,13,3
2529365,2,IRYS,2017,38,3
2535136,2,IRÈNE,2017,44,3
2535137,2,IRÈNE,2017,59,7
2535138,2,IRÈNE,2017,67,3
2535139,2,IRÈNE,2017,75,20
2535140,2,IRÈNE,2017,78,3
2535141,2,IRÈNE,2017,92,3
2535142,2,IRÈNE,2017,94,4
2535529,2,ISABEL,2017,92,4
2535530,2,ISABEL,2017,93,3
2535633,2,ISABELLA,2017,13,6
2535634,2,ISABELLA,2017,69,3
2535635,2,ISABELLA,2017,75,7
2535636,2,ISABELLA,2017,93,3
2542464,2,ISABELLE,2017,13,6
2542465,2,ISABELLE,2017,31,4
2542466,2,ISABELLE,2017,33,3
2542467,2,ISABELLE,2017,67,3
2542468,2,ISABELLE,2017,75,9
2542469,2,ISABELLE,2017,83,7
2542470,2,ISABELLE,2017,91,3
2542471,2,ISABELLE,2017,92,7
2542472,2,ISABELLE,2017,93,5
2542473,2,ISABELLE,2017,973,6
2542500,2,ISADORA,2017,92,4
2542511,2,ISALIE,2017,49,3
2542733,2,ISALINE,2017,25,3
2542734,2,ISALINE,2017,38,3
2542735,2,ISALINE,2017,44,3
2542736,2,ISALINE,2017,62,6
2542737,2,ISALINE,2017,69,3
2543073,2,ISAURE,2017,13,4
2543074,2,ISAURE,2017,33,3
2543075,2,ISAURE,2017,35,4
2543076,2,ISAURE,2017,44,7
2543077,2,ISAURE,2017,51,3
2543078,2,ISAURE,2017,59,10
2543079,2,ISAURE,2017,62,4
2543080,2,ISAURE,2017,69,8
2543081,2,ISAURE,2017,75,31
2543082,2,ISAURE,2017,78,10
2543083,2,ISAURE,2017,92,15
2543136,2,ISHANA,2017,974,5
2543156,2,ISIA,2017,34,3
2543157,2,ISIA,2017,49,4
2543158,2,ISIA,2017,75,6
2543420,2,ISIS,2017,31,3
2543421,2,ISIS,2017,38,3
2543422,2,ISIS,2017,44,3
2543423,2,ISIS,2017,62,3
2543424,2,ISIS,2017,75,5
2543425,2,ISIS,2017,78,3
2543426,2,ISIS,2017,92,7
2543427,2,ISIS,2017,93,5
2543428,2,ISIS,2017,974,3
2543513,2,ISLEYM,2017,33,3
2543514,2,ISLEYM,2017,34,3
2543515,2,ISLEYM,2017,93,4
2543825,2,ISRA,2017,06,11
2543826,2,ISRA,2017,10,3
2543827,2,ISRA,2017,13,13
2543828,2,ISRA,2017,31,7
2543829,2,ISRA,2017,33,4
2543830,2,ISRA,2017,34,5
2543831,2,ISRA,2017,38,3
2543832,2,ISRA,2017,42,3
2543833,2,ISRA,2017,44,3
2543834,2,ISRA,2017,45,5
2543835,2,ISRA,2017,59,7
2543836,2,ISRA,2017,69,13
2543837,2,ISRA,2017,75,9
2543838,2,ISRA,2017,76,4
2543839,2,ISRA,2017,77,3
2543840,2,ISRA,2017,78,3
2543841,2,ISRA,2017,83,4
2543842,2,ISRA,2017,84,5
2543843,2,ISRA,2017,91,5
2543844,2,ISRA,2017,92,5
2543845,2,ISRA,2017,93,16
2543846,2,ISRA,2017,94,5
2543847,2,ISRA,2017,95,5
2543971,2,ISRAA,2017,13,12
2543972,2,ISRAA,2017,31,11
2543973,2,ISRAA,2017,33,3
2543974,2,ISRAA,2017,59,3
2543975,2,ISRAA,2017,67,4
2543976,2,ISRAA,2017,68,4
2543977,2,ISRAA,2017,69,7
2543978,2,ISRAA,2017,75,8
2543979,2,ISRAA,2017,83,5
2543980,2,ISRAA,2017,91,6
2543981,2,ISRAA,2017,92,3
2543982,2,ISRAA,2017,93,13
2543983,2,ISRAA,2017,94,7
2543984,2,ISRAA,2017,95,6
2544017,2,ISRAE,2017,01,3
2544018,2,ISRAE,2017,13,4
2544019,2,ISRAE,2017,34,3
2544020,2,ISRAE,2017,78,3
2544021,2,ISRAE,2017,84,3
2544022,2,ISRAE,2017,93,4
2544023,2,ISRAE,2017,94,4
2544024,2,ISRAE,2017,95,3
2544060,2,ISSRA,2017,59,3
2544061,2,ISSRA,2017,69,5
2544062,2,ISSRA,2017,91,3
2544063,2,ISSRA,2017,94,3
2544075,2,ISÉE,2017,92,5
2544258,2,IVANA,2017,57,3
2544259,2,IVANA,2017,59,4
2544260,2,IVANA,2017,74,3
2544261,2,IVANA,2017,84,3
2544381,2,IVY,2017,13,4
2544382,2,IVY,2017,34,3
2544383,2,IVY,2017,42,3
2544384,2,IVY,2017,77,3
2544385,2,IVY,2017,83,3
2544386,2,IVY,2017,92,5
2544661,2,IZIA,2017,01,3
2544662,2,IZIA,2017,12,4
2544663,2,IZIA,2017,13,6
2544664,2,IZIA,2017,14,4
2544665,2,IZIA,2017,17,4
2544666,2,IZIA,2017,25,5
2544667,2,IZIA,2017,29,5
2544668,2,IZIA,2017,30,3
2544669,2,IZIA,2017,31,16
2544670,2,IZIA,2017,33,9
2544671,2,IZIA,2017,34,4
2544672,2,IZIA,2017,35,6
2544673,2,IZIA,2017,38,7
2544674,2,IZIA,2017,44,6
2544675,2,IZIA,2017,49,7
2544676,2,IZIA,2017,56,6
2544677,2,IZIA,2017,57,3
2544678,2,IZIA,2017,59,3
2544679,2,IZIA,2017,62,4
2544680,2,IZIA,2017,63,4
2544681,2,IZIA,2017,64,4
2544682,2,IZIA,2017,67,4
2544683,2,IZIA,2017,68,3
2544684,2,IZIA,2017,69,13
2544685,2,IZIA,2017,74,3
2544686,2,IZIA,2017,75,15
2544687,2,IZIA,2017,76,5
2544688,2,IZIA,2017,78,3
2544689,2,IZIA,2017,80,4
2544690,2,IZIA,2017,91,4
2544691,2,IZIA,2017,92,8
2544692,2,IZIA,2017,93,3
2544693,2,IZIA,2017,94,5
2544694,2,IZIA,2017,95,3
2544767,2,IZÏA,2017,34,3
2544768,2,IZÏA,2017,75,4
2544769,2,IZÏA,2017,94,3
2553054,2,JADE,2017,01,26
2553055,2,JADE,2017,02,45
2553056,2,JADE,2017,03,22
2553057,2,JADE,2017,04,4
2553058,2,JADE,2017,05,4
2553059,2,JADE,2017,06,51
2553060,2,JADE,2017,07,19
2553061,2,JADE,2017,08,12
2553062,2,JADE,2017,09,8
2553063,2,JADE,2017,10,23
2553064,2,JADE,2017,11,23
2553065,2,JADE,2017,12,24
2553066,2,JADE,2017,13,120
2553067,2,JADE,2017,14,54
2553068,2,JADE,2017,15,13
2553069,2,JADE,2017,16,23
2553070,2,JADE,2017,17,26
2553071,2,JADE,2017,18,17
2553072,2,JADE,2017,19,16
2553073,2,JADE,2017,20,3
2553074,2,JADE,2017,21,34
2553075,2,JADE,2017,22,45
2553076,2,JADE,2017,24,23
2553077,2,JADE,2017,25,32
2553078,2,JADE,2017,26,31
2553079,2,JADE,2017,27,27
2553080,2,JADE,2017,28,32
2553081,2,JADE,2017,29,45
2553082,2,JADE,2017,30,34
2553083,2,JADE,2017,31,105
2553084,2,JADE,2017,32,3
2553085,2,JADE,2017,33,117
2553086,2,JADE,2017,34,67
2553087,2,JADE,2017,35,79
2553088,2,JADE,2017,36,12
2553089,2,JADE,2017,37,42
2553090,2,JADE,2017,38,66
2553091,2,JADE,2017,39,9
2553092,2,JADE,2017,40,17
2553093,2,JADE,2017,41,17
2553094,2,JADE,2017,42,45
2553095,2,JADE,2017,43,8
2553096,2,JADE,2017,44,88
2553097,2,JADE,2017,45,42
2553098,2,JADE,2017,47,17
2553099,2,JADE,2017,48,3
2553100,2,JADE,2017,49,65
2553101,2,JADE,2017,50,44
2553102,2,JADE,2017,51,38
2553103,2,JADE,2017,52,10
2553104,2,JADE,2017,53,27
2553105,2,JADE,2017,54,47
2553106,2,JADE,2017,55,14
2553107,2,JADE,2017,56,47
2553108,2,JADE,2017,57,55
2553109,2,JADE,2017,58,9
2553110,2,JADE,2017,59,241
2553111,2,JADE,2017,60,51
2553112,2,JADE,2017,61,14
2553113,2,JADE,2017,62,147
2553114,2,JADE,2017,63,35
2553115,2,JADE,2017,64,43
2553116,2,JADE,2017,65,13
2553117,2,JADE,2017,66,22
2553118,2,JADE,2017,67,50
2553119,2,JADE,2017,68,37
2553120,2,JADE,2017,69,122
2553121,2,JADE,2017,70,8
2553122,2,JADE,2017,71,31
2553123,2,JADE,2017,72,42
2553124,2,JADE,2017,73,18
2553125,2,JADE,2017,74,53
2553126,2,JADE,2017,75,96
2553127,2,JADE,2017,76,123
2553128,2,JADE,2017,77,69
2553129,2,JADE,2017,78,72
2553130,2,JADE,2017,79,16
2553131,2,JADE,2017,80,39
2553132,2,JADE,2017,81,14
2553133,2,JADE,2017,82,8
2553134,2,JADE,2017,83,38
2553135,2,JADE,2017,84,35
2553136,2,JADE,2017,85,33
2553137,2,JADE,2017,86,34
2553138,2,JADE,2017,87,35
2553139,2,JADE,2017,88,19
2553140,2,JADE,2017,89,21
2553141,2,JADE,2017,90,13
2553142,2,JADE,2017,91,62
2553143,2,JADE,2017,92,92
2553144,2,JADE,2017,93,63
2553145,2,JADE,2017,94,88
2553146,2,JADE,2017,95,93
2553147,2,JADE,2017,971,7
2553148,2,JADE,2017,972,21
2553149,2,JADE,2017,973,9
2553150,2,JADE,2017,974,71
2553310,2,JAHLYA,2017,94,3
2553322,2,JAHYA,2017,93,3
2553934,2,JAMILA,2017,93,3
2554162,2,JANA,2017,06,10
2554163,2,JANA,2017,13,24
2554164,2,JANA,2017,14,4
2554165,2,JANA,2017,20,5
2554166,2,JANA,2017,25,3
2554167,2,JANA,2017,26,5
2554168,2,JANA,2017,28,3
2554169,2,JANA,2017,29,3
2554170,2,JANA,2017,30,7
2554171,2,JANA,2017,31,10
2554172,2,JANA,2017,33,11
2554173,2,JANA,2017,34,7
2554174,2,JANA,2017,37,3
2554175,2,JANA,2017,38,6
2554176,2,JANA,2017,42,5
2554177,2,JANA,2017,44,4
2554178,2,JANA,2017,45,3
2554179,2,JANA,2017,57,8
2554180,2,JANA,2017,59,26
2554181,2,JANA,2017,60,6
2554182,2,JANA,2017,67,7
2554183,2,JANA,2017,68,9
2554184,2,JANA,2017,69,31
2554185,2,JANA,2017,74,4
2554186,2,JANA,2017,75,19
2554187,2,JANA,2017,76,5
2554188,2,JANA,2017,77,7
2554189,2,JANA,2017,78,12
2554190,2,JANA,2017,83,7
2554191,2,JANA,2017,84,4
2554192,2,JANA,2017,85,3
2554193,2,JANA,2017,86,3
2554194,2,JANA,2017,91,12
2554195,2,JANA,2017,92,18
2554196,2,JANA,2017,93,37
2554197,2,JANA,2017,94,14
2554198,2,JANA,2017,95,22
2554248,2,JANAH,2017,59,4
2554262,2,JANAT,2017,93,3
2554268,2,JANAËLLE,2017,93,3
2555121,2,JANE,2017,35,3
2555122,2,JANE,2017,59,7
2555123,2,JANE,2017,75,7
2555380,2,JANELLE,2017,35,4
2555381,2,JANELLE,2017,59,4
2555382,2,JANELLE,2017,75,5
2555383,2,JANELLE,2017,92,5
2555384,2,JANELLE,2017,94,4
2555385,2,JANELLE,2017,95,3
2559678,2,JANNA,2017,02,3
2559679,2,JANNA,2017,06,7
2559680,2,JANNA,2017,13,12
2559681,2,JANNA,2017,21,6
2559682,2,JANNA,2017,28,5
2559683,2,JANNA,2017,30,4
2559684,2,JANNA,2017,31,3
2559685,2,JANNA,2017,33,6
2559686,2,JANNA,2017,34,7
2559687,2,JANNA,2017,38,4
2559688,2,JANNA,2017,42,4
2559689,2,JANNA,2017,44,4
2559690,2,JANNA,2017,45,4
2559691,2,JANNA,2017,59,12
2559692,2,JANNA,2017,63,3
2559693,2,JANNA,2017,64,3
2559694,2,JANNA,2017,67,6
2559695,2,JANNA,2017,68,3
2559696,2,JANNA,2017,69,7
2559697,2,JANNA,2017,75,12
2559698,2,JANNA,2017,76,4
2559699,2,JANNA,2017,77,3
2559700,2,JANNA,2017,78,4
2559701,2,JANNA,2017,83,5
2559702,2,JANNA,2017,84,6
2559703,2,JANNA,2017,91,9
2559704,2,JANNA,2017,92,12
2559705,2,JANNA,2017,93,16
2559706,2,JANNA,2017,94,11
2559707,2,JANNA,2017,95,8
2559797,2,JANNAH,2017,06,5
2559798,2,JANNAH,2017,13,11
2559799,2,JANNAH,2017,30,3
2559800,2,JANNAH,2017,31,5
2559801,2,JANNAH,2017,33,5
2559802,2,JANNAH,2017,34,7
2559803,2,JANNAH,2017,42,4
2559804,2,JANNAH,2017,44,4
2559805,2,JANNAH,2017,45,3
2559806,2,JANNAH,2017,49,4
2559807,2,JANNAH,2017,57,4
2559808,2,JANNAH,2017,59,7
2559809,2,JANNAH,2017,60,4
2559810,2,JANNAH,2017,68,5
2559811,2,JANNAH,2017,69,10
2559812,2,JANNAH,2017,75,10
2559813,2,JANNAH,2017,76,4
2559814,2,JANNAH,2017,77,3
2559815,2,JANNAH,2017,78,13
2559816,2,JANNAH,2017,91,5
2559817,2,JANNAH,2017,92,5
2559818,2,JANNAH,2017,93,16
2559819,2,JANNAH,2017,94,8
2559820,2,JANNAH,2017,95,10
2559854,2,JANNAT,2017,20,4
2559855,2,JANNAT,2017,31,4
2559856,2,JANNAT,2017,57,3
2559857,2,JANNAT,2017,59,3
2559858,2,JANNAT,2017,67,3
2559859,2,JANNAT,2017,69,5
2559860,2,JANNAT,2017,78,3
2559861,2,JANNAT,2017,92,3
2559862,2,JANNAT,2017,93,4
2560291,2,JASMIN,2017,75,4
2561088,2,JASMINE,2017,02,3
2561089,2,JASMINE,2017,06,13
2561090,2,JASMINE,2017,13,29
2561091,2,JASMINE,2017,21,4
2561092,2,JASMINE,2017,24,3
2561093,2,JASMINE,2017,26,3
2561094,2,JASMINE,2017,30,5
2561095,2,JASMINE,2017,31,6
2561096,2,JASMINE,2017,33,7
2561097,2,JASMINE,2017,34,9
2561098,2,JASMINE,2017,35,3
2561099,2,JASMINE,2017,38,14
2561100,2,JASMINE,2017,42,8
2561101,2,JASMINE,2017,57,8
2561102,2,JASMINE,2017,59,27
2561103,2,JASMINE,2017,67,5
2561104,2,JASMINE,2017,69,20
2561105,2,JASMINE,2017,73,4
2561106,2,JASMINE,2017,74,5
2561107,2,JASMINE,2017,75,26
2561108,2,JASMINE,2017,76,7
2561109,2,JASMINE,2017,77,4
2561110,2,JASMINE,2017,78,5
2561111,2,JASMINE,2017,83,5
2561112,2,JASMINE,2017,84,7
2561113,2,JASMINE,2017,92,13
2561114,2,JASMINE,2017,93,17
2561115,2,JASMINE,2017,94,13
2561116,2,JASMINE,2017,95,12
2561178,2,JAYA,2017,974,8
2561193,2,JAYDEN,2017,75,3
2561208,2,JAZZ,2017,13,4
2561209,2,JAZZ,2017,33,3
2561226,2,JAÏNA,2017,93,3
2573482,2,JEANNE,2017,01,5
2573483,2,JEANNE,2017,02,18
2573484,2,JEANNE,2017,03,9
2573485,2,JEANNE,2017,05,7
2573486,2,JEANNE,2017,06,20
2573487,2,JEANNE,2017,07,4
2573488,2,JEANNE,2017,08,5
2573489,2,JEANNE,2017,09,4
2573490,2,JEANNE,2017,10,10
2573491,2,JEANNE,2017,11,8
2573492,2,JEANNE,2017,12,10
2573493,2,JEANNE,2017,13,48
2573494,2,JEANNE,2017,14,26
2573495,2,JEANNE,2017,15,3
2573496,2,JEANNE,2017,16,11
2573497,2,JEANNE,2017,17,18
2573498,2,JEANNE,2017,18,9
2573499,2,JEANNE,2017,20,9
2573500,2,JEANNE,2017,21,24
2573501,2,JEANNE,2017,22,14
2573502,2,JEANNE,2017,24,10
2573503,2,JEANNE,2017,25,22
2573504,2,JEANNE,2017,26,7
2573505,2,JEANNE,2017,27,7
2573506,2,JEANNE,2017,28,8
2573507,2,JEANNE,2017,29,32
2573508,2,JEANNE,2017,30,13
2573509,2,JEANNE,2017,31,53
2573510,2,JEANNE,2017,32,4
2573511,2,JEANNE,2017,33,67
2573512,2,JEANNE,2017,34,28
2573513,2,JEANNE,2017,35,56
2573514,2,JEANNE,2017,37,18
2573515,2,JEANNE,2017,38,29
2573516,2,JEANNE,2017,39,6
2573517,2,JEANNE,2017,40,10
2573518,2,JEANNE,2017,41,9
2573519,2,JEANNE,2017,42,14
2573520,2,JEANNE,2017,43,4
2573521,2,JEANNE,2017,44,62
2573522,2,JEANNE,2017,45,13
2573523,2,JEANNE,2017,46,3
2573524,2,JEANNE,2017,47,11
2573525,2,JEANNE,2017,48,3
2573526,2,JEANNE,2017,49,46
2573527,2,JEANNE,2017,50,20
2573528,2,JEANNE,2017,51,17
2573529,2,JEANNE,2017,52,3
2573530,2,JEANNE,2017,53,12
2573531,2,JEANNE,2017,54,16
2573532,2,JEANNE,2017,55,7
2573533,2,JEANNE,2017,56,28
2573534,2,JEANNE,2017,57,23
2573535,2,JEANNE,2017,58,6
2573536,2,JEANNE,2017,59,119
2573537,2,JEANNE,2017,60,23
2573538,2,JEANNE,2017,61,13
2573539,2,JEANNE,2017,62,60
2573540,2,JEANNE,2017,63,30
2573541,2,JEANNE,2017,64,33
2573542,2,JEANNE,2017,65,3
2573543,2,JEANNE,2017,66,8
2573544,2,JEANNE,2017,67,33
2573545,2,JEANNE,2017,68,20
2573546,2,JEANNE,2017,69,62
2573547,2,JEANNE,2017,70,6
2573548,2,JEANNE,2017,71,21
2573549,2,JEANNE,2017,72,20
2573550,2,JEANNE,2017,73,12
2573551,2,JEANNE,2017,74,28
2573552,2,JEANNE,2017,75,183
2573553,2,JEANNE,2017,76,60
2573554,2,JEANNE,2017,77,17
2573555,2,JEANNE,2017,78,29
2573556,2,JEANNE,2017,79,10
2573557,2,JEANNE,2017,80,32
2573558,2,JEANNE,2017,81,10
2573559,2,JEANNE,2017,82,7
2573560,2,JEANNE,2017,83,12
2573561,2,JEANNE,2017,84,15
2573562,2,JEANNE,2017,85,18
2573563,2,JEANNE,2017,86,15
2573564,2,JEANNE,2017,87,11
2573565,2,JEANNE,2017,88,10
2573566,2,JEANNE,2017,89,5
2573567,2,JEANNE,2017,90,6
2573568,2,JEANNE,2017,91,10
2573569,2,JEANNE,2017,92,55
2573570,2,JEANNE,2017,93,10
2573571,2,JEANNE,2017,94,21
2573572,2,JEANNE,2017,95,15
2573573,2,JEANNE,2017,972,3
2573574,2,JEANNE,2017,974,9
2576097,2,JEANNETTE,2017,75,6
2580934,2,JENA,2017,13,4
2580935,2,JENA,2017,69,7
2581487,2,JENNA,2017,06,19
2581488,2,JENNA,2017,13,40
2581489,2,JENNA,2017,21,5
2581490,2,JENNA,2017,26,3
2581491,2,JENNA,2017,30,5
2581492,2,JENNA,2017,31,4
2581493,2,JENNA,2017,33,9
2581494,2,JENNA,2017,34,10
2581495,2,JENNA,2017,38,10
2581496,2,JENNA,2017,44,3
2581497,2,JENNA,2017,57,3
2581498,2,JENNA,2017,59,17
2581499,2,JENNA,2017,67,7
2581500,2,JENNA,2017,68,3
2581501,2,JENNA,2017,69,24
2581502,2,JENNA,2017,71,3
2581503,2,JENNA,2017,73,3
2581504,2,JENNA,2017,74,9
2581505,2,JENNA,2017,75,22
2581506,2,JENNA,2017,76,3
2581507,2,JENNA,2017,77,9
2581508,2,JENNA,2017,78,9
2581509,2,JENNA,2017,83,11
2581510,2,JENNA,2017,84,8
2581511,2,JENNA,2017,90,4
2581512,2,JENNA,2017,91,9
2581513,2,JENNA,2017,92,23
2581514,2,JENNA,2017,93,34
2581515,2,JENNA,2017,94,15
2581516,2,JENNA,2017,95,17
2581654,2,JENNAH,2017,06,13
2581655,2,JENNAH,2017,13,21
2581656,2,JENNAH,2017,21,3
2581657,2,JENNAH,2017,26,3
2581658,2,JENNAH,2017,30,3
2581659,2,JENNAH,2017,31,4
2581660,2,JENNAH,2017,33,4
2581661,2,JENNAH,2017,34,15
2581662,2,JENNAH,2017,38,6
2581663,2,JENNAH,2017,42,4
2581664,2,JENNAH,2017,44,3
2581665,2,JENNAH,2017,57,3
2581666,2,JENNAH,2017,59,23
2581667,2,JENNAH,2017,63,4
2581668,2,JENNAH,2017,68,4
2581669,2,JENNAH,2017,69,22
2581670,2,JENNAH,2017,74,4
2581671,2,JENNAH,2017,75,15
2581672,2,JENNAH,2017,76,5
2581673,2,JENNAH,2017,77,7
2581674,2,JENNAH,2017,78,8
2581675,2,JENNAH,2017,83,10
2581676,2,JENNAH,2017,84,8
2581677,2,JENNAH,2017,90,4
2581678,2,JENNAH,2017,91,10
2581679,2,JENNAH,2017,92,11
2581680,2,JENNAH,2017,93,31
2581681,2,JENNAH,2017,94,13
2581682,2,JENNAH,2017,95,14
2584252,2,JENNIFER,2017,33,3
2584253,2,JENNIFER,2017,973,3
2585365,2,JENNY,2017,13,3
2585366,2,JENNY,2017,38,3
2585367,2,JENNY,2017,45,3
2588816,2,JESSICA,2017,06,6
2588817,2,JESSICA,2017,31,4
2588818,2,JESSICA,2017,34,4
2588819,2,JESSICA,2017,54,3
2588820,2,JESSICA,2017,56,3
2588821,2,JESSICA,2017,69,5
2588822,2,JESSICA,2017,75,9
2588823,2,JESSICA,2017,91,3
2588824,2,JESSICA,2017,92,4
2588825,2,JESSICA,2017,93,12
2588826,2,JESSICA,2017,94,4
2588827,2,JESSICA,2017,95,6
2588828,2,JESSICA,2017,973,3
2589471,2,JESSIE,2017,13,3
2589472,2,JESSIE,2017,77,3
2589473,2,JESSIE,2017,83,3
2589927,2,JESSY,2017,13,3
